lead_time,no_of_special_requests,avg_price_per_room,arrival_date,no_of_week_nights,arrival_month,market_segment_type,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
2.772588722239781,0.6931471805599453,4.406719247264253,27,0.6931471805599453,12,3,0.0,2018,3,Not_Canceled
4.174387269895637,0.6931471805599453,4.60816569496789,17,0.6931471805599453,4,4,1.0986122886681098,2018,2,Not_Canceled
4.718498871295094,0.0,4.795790545596741,10,1.0986122886681098,10,3,0.6931471805599453,2018,1,Not_Canceled
3.5553480614894135,0.0,5.205104984825858,24,1.6094379124341003,4,4,1.0986122886681098,2018,1,Canceled
4.48863636973214,1.0986122886681098,4.802380355275797,13,1.6094379124341003,7,4,0.6931471805599453,2018,2,Not_Canceled
3.7376696182833684,0.0,4.284000269375321,22,1.0986122886681098,2,4,0.6931471805599453,2018,2,Not_Canceled
4.653960350157523,0.6931471805599453,4.493120682179469,8,1.3862943611198906,12,4,0.6931471805599453,2018,2,Not_Canceled
4.110873864173311,0.0,4.707726774313183,20,0.6931471805599453,11,4,1.0986122886681098,2018,2,Not_Canceled
4.31748811353631,0.0,4.564348191467836,16,1.0986122886681098,9,3,1.0986122886681098,2018,2,Not_Canceled
2.833213344056216,0.0,4.902307417210627,10,2.0794415416798357,12,4,1.6094379124341003,2018,2,Not_Canceled
2.4849066497880004,0.6931471805599453,4.51085950651685,18,1.0986122886681098,8,4,0.0,2017,2,Not_Canceled
2.3978952727983707,1.0986122886681098,4.375757021660286,17,1.791759469228055,1,4,1.0986122886681098,2018,2,Not_Canceled
4.356708826689592,0.6931471805599453,4.763028270603671,7,0.6931471805599453,5,4,0.0,2018,2,Not_Canceled
3.5263605246161616,0.6931471805599453,4.441474093317302,2,1.6094379124341003,3,4,0.0,2018,2,Canceled
4.543294782270004,1.0986122886681098,4.932313327320786,12,1.0986122886681098,7,4,0.0,2018,3,Not_Canceled
3.970291913552122,0.6931471805599453,5.2327116094500425,31,0.0,7,4,1.0986122886681098,2018,3,Not_Canceled
0.0,0.0,4.58822746525778,23,0.6931471805599453,4,4,0.0,2018,2,Not_Canceled
3.044522437723423,0.6931471805599453,4.90527477843843,9,1.0986122886681098,4,4,1.0986122886681098,2018,2,Not_Canceled
3.5263605246161616,0.6931471805599453,4.417635062141249,15,1.6094379124341003,3,4,0.0,2018,2,Not_Canceled
4.02535169073515,0.6931471805599453,4.0933440618885175,25,1.3862943611198906,1,4,0.6931471805599453,2018,2,Not_Canceled
4.248495242049359,0.6931471805599453,4.566429357671661,31,1.6094379124341003,3,4,1.0986122886681098,2018,1,Not_Canceled
5.488937726156687,0.6931471805599453,4.564348191467836,3,0.6931471805599453,7,4,1.0986122886681098,2018,2,Not_Canceled
4.465908118654584,1.0986122886681098,4.605170185988092,4,1.0986122886681098,11,4,0.6931471805599453,2018,2,Not_Canceled
4.343805421853684,0.6931471805599453,4.25589635752967,14,1.0986122886681098,3,4,0.6931471805599453,2018,2,Not_Canceled
0.6931471805599453,0.0,4.532599493153256,3,0.6931471805599453,1,4,1.0986122886681098,2018,2,Not_Canceled
2.4849066497880004,1.0986122886681098,4.509649984130679,27,1.0986122886681098,11,4,1.0986122886681098,2018,1,Not_Canceled
4.812184355372417,0.0,3.7256934272366524,15,1.0986122886681098,4,3,0.0,2018,2,Not_Canceled
4.574710978503383,0.0,4.350277936359301,22,1.791759469228055,8,4,1.0986122886681098,2017,2,Canceled
5.062595033026967,0.0,4.6848128136402885,16,1.6094379124341003,7,4,1.0986122886681098,2018,2,Canceled
4.787491742782046,0.0,4.350277936359301,5,1.0986122886681098,8,4,0.0,2017,2,Not_Canceled
3.7376696182833684,0.0,4.217741440366026,1,1.3862943611198906,12,4,0.0,2018,2,Not_Canceled
4.394449154672439,0.0,5.13167228913909,12,1.0986122886681098,9,4,0.6931471805599453,2018,3,Canceled
2.5649493574615367,0.0,4.382026634673881,23,1.0986122886681098,11,2,0.0,2018,1,Not_Canceled
4.465908118654584,0.6931471805599453,4.293878247897177,6,1.3862943611198906,11,4,1.0986122886681098,2017,2,Not_Canceled
2.4849066497880004,0.0,4.34756458111878,2,1.0986122886681098,12,4,1.0986122886681098,2018,2,Not_Canceled
3.1354942159291497,0.0,4.219507705176107,13,0.6931471805599453,10,2,0.0,2018,1,Not_Canceled
2.0794415416798357,1.0986122886681098,5.135798437050262,11,0.0,7,4,0.6931471805599453,2018,2,Not_Canceled
4.7535901911063645,1.3862943611198906,4.9776298924822715,14,1.791759469228055,8,4,1.0986122886681098,2018,3,Not_Canceled
2.302585092994046,1.3862943611198906,5.111987788356544,13,0.6931471805599453,8,4,0.6931471805599453,2018,2,Not_Canceled
4.795790545596741,1.0986122886681098,4.51085950651685,3,0.6931471805599453,11,4,0.0,2018,2,Not_Canceled
5.062595033026967,1.0986122886681098,4.801558999993482,6,1.6094379124341003,7,4,0.0,2018,2,Canceled
3.1780538303479458,1.0986122886681098,4.574710978503383,2,1.0986122886681098,9,4,0.0,2017,2,Not_Canceled
3.8066624897703196,0.6931471805599453,5.031091302663638,3,1.0986122886681098,8,4,0.0,2018,2,Not_Canceled
1.0986122886681098,0.6931471805599453,4.6913478822291435,26,0.6931471805599453,2,4,0.0,2018,2,Not_Canceled
0.0,0.0,4.324662317284311,24,1.3862943611198906,11,4,0.0,2018,2,Not_Canceled
5.683579767338681,0.0,4.236567242612494,25,1.9459101490553132,12,4,1.6094379124341003,2018,2,Canceled
4.343805421853684,0.6931471805599453,4.5976419195673,13,1.0986122886681098,10,4,0.0,2017,2,Not_Canceled
1.0986122886681098,0.0,0.0,9,0.6931471805599453,12,1,0.0,2017,1,Not_Canceled
1.6094379124341003,0.0,4.852030263919617,11,1.0986122886681098,3,4,0.6931471805599453,2018,2,Canceled
3.367295829986474,0.6931471805599453,4.461299815568389,13,1.0986122886681098,11,3,0.0,2017,2,Not_Canceled
1.9459101490553132,0.0,4.51085950651685,17,0.6931471805599453,5,3,0.0,2018,1,Not_Canceled
3.912023005428146,0.6931471805599453,5.08821342874163,21,0.0,8,4,1.0986122886681098,2018,2,Not_Canceled
4.897839799950911,0.6931471805599453,4.293878247897177,28,1.3862943611198906,12,4,0.6931471805599453,2017,2,Canceled
1.0986122886681098,0.6931471805599453,4.653960350157523,14,1.0986122886681098,6,4,0.0,2018,1,Not_Canceled
3.5263605246161616,0.6931471805599453,4.653960350157523,26,0.6931471805599453,11,4,0.0,2018,2,Canceled
4.343805421853684,0.0,4.424247650107844,18,1.0986122886681098,3,4,1.0986122886681098,2018,2,Not_Canceled
4.543294782270004,0.0,4.0116873285410914,7,1.3862943611198906,3,4,0.6931471805599453,2018,1,Not_Canceled
3.044522437723423,0.6931471805599453,5.1647859739235145,16,1.0986122886681098,9,4,0.0,2018,2,Not_Canceled
3.258096538021482,0.6931471805599453,4.521571162111778,21,1.3862943611198906,9,4,0.6931471805599453,2017,2,Not_Canceled
2.0794415416798357,0.6931471805599453,4.51085950651685,24,1.0986122886681098,8,4,0.6931471805599453,2017,2,Not_Canceled
4.499809670330265,0.0,4.577798989191959,3,0.0,4,4,0.6931471805599453,2018,2,Canceled
0.6931471805599453,0.0,4.454347296253507,4,1.3862943611198906,2,4,1.0986122886681098,2018,1,Not_Canceled
4.890349128221754,1.0986122886681098,4.532814523795951,28,2.1972245773362196,6,4,1.0986122886681098,2018,3,Not_Canceled
2.995732273553991,0.0,5.153291594497779,26,1.0986122886681098,3,4,1.0986122886681098,2018,3,Canceled
4.532599493153256,0.6931471805599453,4.110873864173311,26,1.3862943611198906,12,3,1.0986122886681098,2017,2,Not_Canceled
0.0,0.6931471805599453,4.653960350157523,2,0.6931471805599453,11,4,0.6931471805599453,2017,2,Not_Canceled
3.1780538303479458,0.0,4.955122584165997,2,1.3862943611198906,6,4,0.6931471805599453,2018,2,Canceled
2.5649493574615367,0.6931471805599453,4.07753744390572,19,1.0986122886681098,12,3,1.0986122886681098,2017,2,Not_Canceled
3.8066624897703196,0.0,4.1956970564823886,7,0.0,3,3,0.6931471805599453,2018,1,Canceled
3.58351893845611,1.0986122886681098,5.007965065540377,15,0.6931471805599453,10,4,0.6931471805599453,2018,2,Not_Canceled
2.0794415416798357,0.0,4.383775105207999,15,2.0794415416798357,11,4,1.0986122886681098,2018,2,Canceled
4.844187086458591,1.0986122886681098,4.839846973115974,15,1.3862943611198906,5,4,1.0986122886681098,2018,2,Not_Canceled
2.1972245773362196,0.6931471805599453,4.84944880983226,29,0.6931471805599453,10,4,1.0986122886681098,2018,2,Not_Canceled
2.833213344056216,0.6931471805599453,4.919980925828125,25,1.0986122886681098,4,4,0.6931471805599453,2018,2,Not_Canceled
3.367295829986474,0.0,4.844187086458591,3,0.0,10,4,0.6931471805599453,2018,2,Canceled
4.007333185232471,0.0,4.330733340286331,19,0.6931471805599453,11,3,0.6931471805599453,2018,2,Not_Canceled
1.3862943611198906,1.0986122886681098,4.736198448394496,26,0.0,6,4,1.0986122886681098,2018,2,Not_Canceled
0.0,0.6931471805599453,4.30406509320417,5,0.6931471805599453,12,4,0.6931471805599453,2017,2,Not_Canceled
4.844187086458591,0.6931471805599453,4.822697998516666,8,0.6931471805599453,7,4,0.0,2018,2,Not_Canceled
0.0,0.6931471805599453,0.0,19,0.6931471805599453,1,1,0.0,2018,1,Not_Canceled
4.787491742782046,0.0,4.709530201312334,7,0.6931471805599453,6,3,0.0,2018,1,Not_Canceled
5.5134287461649825,0.0,4.52124495105033,25,1.6094379124341003,10,4,0.0,2018,2,Canceled
1.3862943611198906,0.0,4.71142030583075,2,1.0986122886681098,5,3,0.6931471805599453,2018,2,Not_Canceled
5.003946305945459,1.0986122886681098,4.393213824064446,28,1.3862943611198906,8,4,1.0986122886681098,2017,2,Canceled
1.9459101490553132,1.0986122886681098,4.567779796769532,14,1.0986122886681098,8,4,0.6931471805599453,2017,2,Not_Canceled
4.709530201312334,0.6931471805599453,4.476199804691132,14,1.6094379124341003,9,4,0.0,2018,2,Not_Canceled
4.574710978503383,1.0986122886681098,5.247024072160486,12,1.6094379124341003,7,4,0.0,2018,3,Not_Canceled
5.2832037287379885,0.0,4.865224091322398,28,0.6931471805599453,8,4,1.0986122886681098,2018,3,Canceled
3.58351893845611,1.0986122886681098,4.929714423172439,25,1.3862943611198906,9,4,1.0986122886681098,2018,2,Not_Canceled
4.2626798770413155,0.6931471805599453,5.126638969852562,3,1.791759469228055,12,4,1.0986122886681098,2018,3,Not_Canceled
4.23410650459726,0.6931471805599453,5.0132984115157395,8,1.3862943611198906,9,4,0.6931471805599453,2018,2,Not_Canceled
1.791759469228055,1.3862943611198906,4.709530201312334,12,0.6931471805599453,2,4,0.0,2018,2,Not_Canceled
3.9889840465642745,1.0986122886681098,4.328098292648326,17,1.791759469228055,12,4,1.0986122886681098,2018,2,Not_Canceled
4.02535169073515,0.0,4.763028270603671,21,0.6931471805599453,5,4,1.0986122886681098,2018,2,Canceled
3.4965075614664802,0.0,4.454347296253507,17,1.791759469228055,10,3,1.0986122886681098,2018,2,Not_Canceled
1.6094379124341003,0.0,4.804021044733257,31,0.6931471805599453,5,2,0.0,2018,1,Not_Canceled
3.784189633918261,0.6931471805599453,4.704925019125084,18,0.6931471805599453,6,4,0.0,2018,2,Not_Canceled
1.3862943611198906,0.6931471805599453,4.983606621708336,22,1.3862943611198906,9,4,0.0,2017,2,Not_Canceled
1.0986122886681098,0.0,4.553876891600541,3,1.0986122886681098,8,2,0.0,2018,1,Not_Canceled
3.9318256327243257,0.0,4.626442321263631,28,1.3862943611198906,3,4,0.6931471805599453,2018,2,Canceled
1.6094379124341003,0.0,4.406719247264253,13,0.6931471805599453,2,4,0.0,2018,2,Not_Canceled
2.3978952727983707,0.0,4.437697832044343,2,0.6931471805599453,1,4,1.0986122886681098,2018,2,Not_Canceled
1.0986122886681098,0.6931471805599453,4.624972813284271,7,0.6931471805599453,4,4,0.0,2018,2,Not_Canceled
3.6375861597263857,1.0986122886681098,4.970507503005476,26,1.0986122886681098,6,4,1.0986122886681098,2018,2,Not_Canceled
0.6931471805599453,0.0,0.0,26,0.6931471805599453,8,1,0.0,2017,2,Not_Canceled
2.0794415416798357,0.0,4.219507705176107,9,0.6931471805599453,11,2,0.0,2018,1,Not_Canceled
3.295836866004329,1.0986122886681098,5.075173815233827,17,0.6931471805599453,9,4,0.0,2018,2,Not_Canceled
5.049856007249537,0.0,4.58700621536042,20,1.3862943611198906,10,3,0.0,2018,2,Canceled
4.31748811353631,0.6931471805599453,4.7318028369214575,6,1.3862943611198906,4,4,0.0,2018,2,Canceled
2.302585092994046,0.6931471805599453,4.465908118654584,10,0.6931471805599453,2,4,0.0,2018,1,Not_Canceled
5.41610040220442,0.0,4.637153231841142,8,1.0986122886681098,8,3,0.6931471805599453,2018,2,Canceled
5.476463551931511,0.0,4.394449154672439,13,1.3862943611198906,10,3,0.0,2018,1,Not_Canceled
5.075173815233827,0.0,4.976733742420574,19,1.0986122886681098,9,3,0.6931471805599453,2018,2,Canceled
1.6094379124341003,0.0,3.6176519448255684,1,0.6931471805599453,8,3,1.0986122886681098,2017,1,Not_Canceled
2.833213344056216,0.0,4.454347296253507,6,0.6931471805599453,2,4,0.6931471805599453,2018,1,Canceled
0.6931471805599453,1.0986122886681098,5.081404364984463,23,0.6931471805599453,7,4,0.0,2018,2,Not_Canceled
2.302585092994046,1.0986122886681098,5.220355825078324,7,1.0986122886681098,10,4,0.0,2018,2,Not_Canceled
3.4011973816621555,0.6931471805599453,4.509760001183433,17,1.3862943611198906,11,4,0.6931471805599453,2018,2,Not_Canceled
3.4657359027997265,0.0,4.189654742026425,17,1.0986122886681098,12,2,0.0,2017,1,Not_Canceled
3.6635616461296463,0.0,4.110873864173311,5,1.3862943611198906,11,3,0.6931471805599453,2017,2,Not_Canceled
1.3862943611198906,0.0,5.2288065037839075,7,1.0986122886681098,4,4,0.0,2018,3,Not_Canceled
3.8918202981106265,0.0,4.22683374526818,5,0.6931471805599453,3,4,1.0986122886681098,2018,2,Canceled
5.198497031265826,0.6931471805599453,4.596129441335942,10,0.0,10,4,0.6931471805599453,2018,1,Canceled
4.976733742420574,0.0,4.538496052720099,25,1.6094379124341003,5,4,0.6931471805599453,2018,2,Not_Canceled
4.955827057601261,0.0,4.52124495105033,16,1.6094379124341003,9,3,1.0986122886681098,2018,2,Not_Canceled
2.4849066497880004,0.0,4.859812404361672,16,0.6931471805599453,8,4,0.0,2018,2,Not_Canceled
2.4849066497880004,0.6931471805599453,5.0238805208462765,2,1.0986122886681098,7,4,1.0986122886681098,2018,2,Canceled
5.231108616854587,0.0,4.7318028369214575,28,0.0,8,4,0.6931471805599453,2018,2,Canceled
4.61512051684126,0.6931471805599453,4.466942066704648,8,1.791759469228055,4,4,1.0986122886681098,2018,2,Not_Canceled
0.0,0.6931471805599453,4.867534450455582,22,0.6931471805599453,6,4,0.0,2018,1,Not_Canceled
3.4011973816621555,0.6931471805599453,4.204692619390966,6,0.6931471805599453,12,3,1.0986122886681098,2017,2,Not_Canceled
2.6390573296152584,0.0,4.787491742782046,7,0.6931471805599453,9,4,0.0,2018,2,Canceled
4.912654885736052,1.0986122886681098,4.794550107149492,16,1.3862943611198906,6,4,0.6931471805599453,2018,2,Not_Canceled
4.927253685157205,0.0,4.623010104116422,23,1.6094379124341003,8,4,0.0,2018,2,Canceled
4.787491742782046,0.0,4.919980925828125,29,1.0986122886681098,3,3,0.0,2018,3,Not_Canceled
2.302585092994046,0.6931471805599453,4.28496492183075,10,1.0986122886681098,1,4,1.0986122886681098,2018,2,Not_Canceled
5.117993812416755,0.0,4.609660091260944,5,1.0986122886681098,8,4,1.0986122886681098,2018,2,Canceled
4.5217885770490405,0.0,4.778282803696737,21,0.0,8,4,1.0986122886681098,2018,2,Not_Canceled
5.170483995038151,0.0,4.657762636107262,28,1.0986122886681098,10,4,1.0986122886681098,2018,2,Canceled
2.0794415416798357,0.0,4.48863636973214,13,0.6931471805599453,12,2,0.0,2018,1,Not_Canceled
5.4116460518550396,1.0986122886681098,4.52124495105033,30,1.6094379124341003,8,4,0.0,2018,2,Canceled
2.302585092994046,0.6931471805599453,4.499809670330265,12,1.6094379124341003,1,4,0.0,2018,2,Not_Canceled
3.5553480614894135,1.0986122886681098,4.328098292648326,14,1.791759469228055,11,4,1.0986122886681098,2018,1,Canceled
3.1354942159291497,0.6931471805599453,4.519394408966687,8,1.3862943611198906,12,4,1.0986122886681098,2018,2,Not_Canceled
4.23410650459726,1.0986122886681098,4.8993312245375815,24,0.0,4,4,1.0986122886681098,2018,3,Not_Canceled
3.4965075614664802,0.0,4.454347296253507,11,1.3862943611198906,3,3,1.0986122886681098,2018,2,Not_Canceled
4.897839799950911,0.0,4.394449154672439,14,1.3862943611198906,4,3,0.0,2018,2,Not_Canceled
4.919980925828125,0.6931471805599453,4.674696248636701,25,1.0986122886681098,3,4,0.6931471805599453,2018,2,Canceled
4.718498871295094,0.6931471805599453,4.5512418439625355,9,1.3862943611198906,5,4,0.6931471805599453,2018,2,Not_Canceled
5.198497031265826,0.6931471805599453,4.699570861409576,1,0.6931471805599453,10,4,1.0986122886681098,2018,2,Canceled
1.3862943611198906,1.0986122886681098,4.499809670330265,19,0.6931471805599453,4,4,0.0,2018,2,Not_Canceled
1.3862943611198906,0.6931471805599453,4.189654742026425,11,0.0,4,2,0.6931471805599453,2018,1,Not_Canceled
3.970291913552122,0.6931471805599453,4.605170185988092,21,0.0,3,4,0.6931471805599453,2018,2,Not_Canceled
4.007333185232471,0.0,5.240953049158466,29,1.6094379124341003,4,4,1.0986122886681098,2018,2,Canceled
1.791759469228055,0.6931471805599453,5.075173815233827,19,0.0,9,4,0.6931471805599453,2018,1,Not_Canceled
3.970291913552122,0.6931471805599453,4.919250732294404,2,1.791759469228055,8,4,1.0986122886681098,2018,2,Not_Canceled
5.0238805208462765,0.6931471805599453,4.359653205696989,3,1.0986122886681098,6,4,1.0986122886681098,2018,2,Not_Canceled
3.258096538021482,0.6931471805599453,5.09528276815654,6,1.6094379124341003,10,4,0.0,2017,2,Not_Canceled
0.0,1.3862943611198906,0.0,13,0.6931471805599453,9,1,0.0,2018,1,Not_Canceled
0.6931471805599453,0.6931471805599453,4.584967478670572,12,0.6931471805599453,3,4,0.0,2018,2,Not_Canceled
5.247024072160486,1.6094379124341003,4.577798989191959,28,1.0986122886681098,10,4,0.6931471805599453,2018,2,Not_Canceled
3.7376696182833684,0.0,4.824305715904762,26,1.0986122886681098,10,4,0.0,2018,1,Not_Canceled
2.995732273553991,0.0,5.025195445427586,26,0.6931471805599453,9,4,0.6931471805599453,2018,2,Not_Canceled
4.127134385045092,1.0986122886681098,4.808111029984782,13,1.0986122886681098,5,4,0.6931471805599453,2018,2,Not_Canceled
4.663439094112067,0.0,4.282206299391671,16,1.6094379124341003,9,4,0.0,2017,2,Not_Canceled
3.58351893845611,0.0,4.417635062141249,7,1.0986122886681098,3,4,0.6931471805599453,2018,2,Canceled
4.927253685157205,0.0,4.3425058765115985,14,1.3862943611198906,11,4,0.6931471805599453,2018,2,Canceled
4.553876891600541,0.6931471805599453,4.350277936359301,14,1.3862943611198906,7,4,0.0,2017,2,Canceled
3.7612001156935624,1.0986122886681098,4.844187086458591,3,1.0986122886681098,10,4,0.6931471805599453,2018,2,Not_Canceled
3.7376696182833684,1.0986122886681098,4.6491870714048655,19,1.0986122886681098,10,4,0.6931471805599453,2017,2,Not_Canceled
3.5553480614894135,0.6931471805599453,4.791649752930709,12,0.6931471805599453,6,4,1.0986122886681098,2018,2,Not_Canceled
5.673323267171493,0.0,4.473921899378137,1,1.3862943611198906,12,4,0.6931471805599453,2018,2,Canceled
3.9512437185814275,0.6931471805599453,4.384523514872469,15,1.3862943611198906,11,4,0.0,2018,2,Not_Canceled
3.6635616461296463,0.6931471805599453,4.346787982581173,2,0.6931471805599453,9,4,0.0,2018,2,Not_Canceled
2.995732273553991,0.6931471805599453,4.213164097564083,13,0.6931471805599453,2,4,1.0986122886681098,2018,2,Not_Canceled
2.3978952727983707,1.0986122886681098,4.51085950651685,24,1.0986122886681098,8,4,0.6931471805599453,2017,2,Not_Canceled
4.997212273764115,0.0,4.52124495105033,11,1.791759469228055,4,4,0.6931471805599453,2018,2,Canceled
2.0794415416798357,0.0,4.564348191467836,30,0.6931471805599453,10,3,0.0,2017,1,Not_Canceled
3.871201010907891,0.6931471805599453,4.328098292648326,7,1.6094379124341003,12,4,0.0,2018,2,Not_Canceled
4.30406509320417,0.0,4.290459441148391,28,0.6931471805599453,10,3,0.0,2018,2,Not_Canceled
4.727387818712341,1.0986122886681098,4.846546505563361,5,1.3862943611198906,12,4,0.6931471805599453,2018,2,Canceled
0.0,0.6931471805599453,4.189654742026425,24,0.6931471805599453,2,2,0.0,2018,1,Not_Canceled
3.9512437185814275,1.3862943611198906,4.825830657008495,2,1.791759469228055,9,4,1.0986122886681098,2018,2,Not_Canceled
5.10594547390058,0.6931471805599453,4.502583597212991,3,1.6094379124341003,8,4,0.0,2018,2,Not_Canceled
0.6931471805599453,0.0,4.691714787388277,6,0.6931471805599453,10,4,0.0,2018,2,Not_Canceled
3.367295829986474,0.0,4.547541073151455,5,1.3862943611198906,9,4,0.6931471805599453,2018,1,Not_Canceled
4.02535169073515,0.6931471805599453,4.906015244966153,12,0.0,9,4,0.6931471805599453,2018,2,Canceled
2.0794415416798357,0.0,4.880298792368253,13,0.6931471805599453,8,4,1.0986122886681098,2018,2,Canceled
4.634728988229636,0.6931471805599453,4.36665915754276,14,1.3862943611198906,4,4,0.6931471805599453,2018,2,Not_Canceled
4.007333185232471,1.0986122886681098,5.0132984115157395,19,1.0986122886681098,8,4,0.6931471805599453,2018,2,Not_Canceled
2.4849066497880004,0.0,4.7535901911063645,15,1.0986122886681098,4,4,0.0,2018,2,Not_Canceled
2.5649493574615367,0.0,4.900299459074922,2,1.3862943611198906,3,4,0.0,2018,3,Not_Canceled
4.875197323201151,0.6931471805599453,4.657762636107262,5,1.3862943611198906,5,4,0.0,2018,2,Not_Canceled
3.828641396489095,1.0986122886681098,4.470495282661489,8,1.3862943611198906,12,4,0.0,2018,1,Not_Canceled
0.6931471805599453,0.6931471805599453,0.0,1,1.0986122886681098,3,1,0.0,2018,1,Not_Canceled
4.59511985013459,0.6931471805599453,4.373868446972418,14,1.0986122886681098,8,4,1.0986122886681098,2018,2,Not_Canceled
3.871201010907891,1.0986122886681098,4.0933440618885175,31,1.0986122886681098,1,4,1.0986122886681098,2018,2,Not_Canceled
4.394449154672439,0.0,4.293878247897177,29,1.6094379124341003,3,4,0.0,2018,1,Not_Canceled
4.382026634673881,0.0,4.403665809777363,7,1.3862943611198906,4,4,0.6931471805599453,2018,1,Canceled
2.3978952727983707,0.6931471805599453,4.382026634673881,13,0.6931471805599453,2,4,0.0,2018,2,Not_Canceled
4.59511985013459,0.6931471805599453,4.808111029984782,15,1.0986122886681098,7,4,0.6931471805599453,2018,2,Not_Canceled
5.3612921657094255,0.0,4.52124495105033,22,1.6094379124341003,8,4,0.6931471805599453,2018,2,Canceled
4.04305126783455,0.0,4.330733340286331,10,1.3862943611198906,11,3,0.6931471805599453,2018,2,Not_Canceled
2.0794415416798357,0.6931471805599453,4.20797082229696,15,1.3862943611198906,2,4,0.6931471805599453,2018,1,Canceled
4.890349128221754,0.0,4.637443746538387,21,1.6094379124341003,7,4,1.0986122886681098,2018,2,Canceled
3.258096538021482,0.0,4.844187086458591,12,0.6931471805599453,6,4,1.0986122886681098,2018,1,Canceled
1.791759469228055,0.0,4.9114041038344,10,1.6094379124341003,9,4,1.0986122886681098,2017,2,Not_Canceled
2.8903717578961645,0.0,4.29592393562047,31,0.6931471805599453,3,3,0.0,2018,2,Not_Canceled
4.564348191467836,0.6931471805599453,4.9279780604152466,16,1.3862943611198906,6,4,0.0,2018,2,Not_Canceled
4.7535901911063645,1.0986122886681098,4.785823685681349,16,0.6931471805599453,9,4,0.0,2018,2,Not_Canceled
4.127134385045092,0.0,4.951592753462473,17,1.0986122886681098,6,4,0.0,2018,2,Canceled
2.8903717578961645,0.0,4.584967478670572,16,0.6931471805599453,3,4,0.0,2018,2,Canceled
4.605170185988092,0.6931471805599453,4.77912349311153,8,1.0986122886681098,10,4,1.0986122886681098,2018,2,Not_Canceled
3.784189633918261,0.0,4.4744918623459755,14,1.3862943611198906,1,4,0.0,2018,2,Canceled
3.332204510175204,0.0,4.3678009274099,4,1.0986122886681098,12,4,0.6931471805599453,2017,2,Canceled
2.1972245773362196,0.6931471805599453,4.721618998631338,25,0.6931471805599453,5,4,0.0,2018,2,Not_Canceled
4.060443010546419,0.0,4.630057901495871,21,1.0986122886681098,9,3,0.0,2018,2,Not_Canceled
4.1588830833596715,1.0986122886681098,4.403665809777363,19,1.6094379124341003,10,4,0.6931471805599453,2017,1,Canceled
3.258096538021482,0.6931471805599453,4.787491742782046,20,1.3862943611198906,10,4,0.0,2018,2,Not_Canceled
5.375278407684165,0.0,4.577798989191959,8,1.0986122886681098,7,4,0.6931471805599453,2018,2,Canceled
0.6931471805599453,0.0,4.382026634673881,13,0.6931471805599453,2,4,0.0,2018,2,Not_Canceled
4.770684624465665,0.0,4.469694046425642,29,1.0986122886681098,2,3,0.6931471805599453,2018,2,Not_Canceled
5.3471075307174685,0.0,4.675162557808126,21,1.791759469228055,8,4,1.0986122886681098,2018,1,Canceled
3.8918202981106265,0.6931471805599453,4.919250732294404,19,0.6931471805599453,9,4,0.6931471805599453,2018,2,Not_Canceled
4.174387269895637,0.6931471805599453,5.071416766356115,16,1.0986122886681098,9,4,0.0,2018,2,Not_Canceled
5.181783550292085,0.6931471805599453,4.6491870714048655,16,1.0986122886681098,8,4,0.0,2018,2,Canceled
4.997212273764115,0.0,4.875197323201151,13,0.6931471805599453,9,3,0.0,2018,2,Canceled
4.174387269895637,1.0986122886681098,4.438052462936409,25,1.0986122886681098,12,4,1.0986122886681098,2018,2,Not_Canceled
5.075173815233827,0.6931471805599453,4.973625468462355,1,1.3862943611198906,10,4,1.0986122886681098,2018,2,Canceled
5.641907070938114,0.0,4.846546505563361,3,1.3862943611198906,10,4,0.6931471805599453,2018,3,Canceled
5.117993812416755,0.0,4.808519109974122,7,1.3862943611198906,7,4,1.0986122886681098,2018,3,Canceled
4.204692619390966,0.6931471805599453,4.666265285347902,4,0.6931471805599453,4,4,0.6931471805599453,2018,2,Not_Canceled
4.624972813284271,0.6931471805599453,4.293878247897177,22,1.3862943611198906,8,3,0.6931471805599453,2018,2,Not_Canceled
3.912023005428146,0.0,5.071416766356115,10,1.3862943611198906,10,4,0.6931471805599453,2018,3,Not_Canceled
3.6888794541139363,0.6931471805599453,4.065258981327004,10,1.3862943611198906,2,4,0.0,2018,2,Not_Canceled
3.367295829986474,0.6931471805599453,4.764308407326388,5,1.3862943611198906,9,4,0.6931471805599453,2018,2,Not_Canceled
3.828641396489095,1.0986122886681098,4.785823685681349,1,1.0986122886681098,9,4,0.0,2018,2,Not_Canceled
3.1354942159291497,1.0986122886681098,5.666426688112432,19,1.0986122886681098,8,4,0.0,2018,2,Not_Canceled
4.875197323201151,0.6931471805599453,4.715816706075155,21,1.0986122886681098,10,4,0.0,2018,0,Not_Canceled
5.017279836814924,0.6931471805599453,4.687395126243761,10,1.6094379124341003,8,4,0.0,2018,3,Not_Canceled
2.5649493574615367,0.0,4.28771595520264,19,1.0986122886681098,3,3,1.0986122886681098,2018,2,Not_Canceled
2.3978952727983707,0.0,4.477336814478207,22,1.3862943611198906,2,3,0.6931471805599453,2018,1,Not_Canceled
4.969813299576001,0.6931471805599453,4.747537427275013,14,1.0986122886681098,8,4,1.0986122886681098,2018,2,Not_Canceled
2.5649493574615367,1.0986122886681098,5.0238805208462765,29,1.0986122886681098,6,4,0.0,2018,1,Not_Canceled
